start	4	2024	1	1	0
	709	361	177.250000	-0.250000	-4.065689e-05	1.007529e+05	2.638664e+00	7.749015e+00	1.460962e+04	1.461103e+04	1.458687e+04	9.084033e+01	8.616177e+01	2024	1	4	6
	702	360	175.500000	0.000000	-9.598560e-05	1.008553e+05	2.638664e+00	1.030296e+01	1.469470e+04	1.469481e+04	1.467449e+04	8.751849e+01	8.470869e+01	2024	1	4	18
	704	362	176.000000	-0.500000	-7.954752e-05	1.008635e+05	2.638664e+00	7.272471e+00	1.473184e+04	1.473103e+04	1.467659e+04	7.513668e+01	7.860159e+01	2024	1	5	6
start	5	2024	1	4	6
	948	360	237.000000	0.000000	-3.410038e-05	1.013219e+05	1.955514e+00	8.289299e+00	1.496050e+04	1.496084e+04	1.495049e+04	8.599429e+01	8.250858e+01	2024	1	4	6
	939	364	234.750000	-1.000000	-1.075515e-05	1.009018e+05	1.091637e+00	8.130510e+00	1.464779e+04	1.464881e+04	1.463494e+04	7.720521e+01	7.953389e+01	2024	1	5	0
	939	360	234.750000	0.000000	-1.598825e-05	1.007532e+05	1.433130e+00	9.266421e+00	1.451916e+04	1.452181e+04	1.448894e+04	8.952443e+01	8.856236e+01	2024	1	5	12
	930	360	232.500000	0.000000	-2.770941e-05	1.006961e+05	1.091637e+00	9.140474e+00	1.449613e+04	1.449831e+04	1.447512e+04	9.058675e+01	8.895184e+01	2024	1	6	0
	919	364	229.750000	-1.000000	-2.025440e-05	1.009699e+05	9.106419e-01	1.074678e+01	1.471959e+04	1.472191e+04	1.469407e+04	7.999000e+01	8.030320e+01	2024	1	6	18
start	101	2024	1	4	18
	376	380	94.000000	-5.000000	-5.882210e-05	1.009813e+05	1.774652e+00	7.261922e+00	1.478337e+04	1.478859e+04	1.473274e+04	9.202197e+01	8.904469e+01	2024	1	4	18
	375	378	93.750000	-4.500000	-1.963726e-04	1.009875e+05	1.774652e+00	8.436533e+00	1.484173e+04	1.484322e+04	1.481359e+04	8.086265e+01	8.306944e+01	2024	1	5	6
	377	382	94.250000	-5.500000	-9.013643e-05	1.008902e+05	1.774652e+00	9.415070e+00	1.479501e+04	1.479952e+04	1.473857e+04	7.980975e+01	8.178223e+01	2024	1	5	12
	376	386	94.000000	-6.500000	-5.782791e-05	1.010572e+05	1.774652e+00	8.086560e+00	1.484175e+04	1.484512e+04	1.481511e+04	8.899122e+01	8.538779e+01	2024	1	5	18
	370	384	92.500000	-6.000000	-6.451528e-05	1.009721e+05	1.292746e+00	6.204171e+00	1.477494e+04	1.477815e+04	1.473738e+04	8.392792e+01	8.134547e+01	2024	1	6	0
	373	388	93.250000	-7.000000	-5.941279e-05	1.010400e+05	1.774652e+00	5.589571e+00	1.482172e+04	1.482388e+04	1.479560e+04	8.940376e+01	8.474561e+01	2024	1	6	6
	378	384	94.500000	-6.000000	-7.516425e-05	1.009477e+05	1.774652e+00	4.906992e+00	1.476551e+04	1.476891e+04	1.473855e+04	8.839439e+01	8.425864e+01	2024	1	6	12
	387	387	96.750000	-6.750000	-2.299622e-05	1.010559e+05	1.634335e+00	4.790435e+00	1.484146e+04	1.484464e+04	1.481032e+04	8.692469e+01	8.543964e+01	2024	1	6	18
	378	383	94.500000	-5.750000	-8.811126e-05	1.009590e+05	1.774652e+00	4.881043e+00	1.477829e+04	1.478322e+04	1.473664e+04	8.533764e+01	8.257302e+01	2024	1	7	0
	382	383	95.500000	-5.750000	-6.317371e-05	1.009958e+05	1.774652e+00	5.429157e+00	1.479336e+04	1.479593e+04	1.476547e+04	8.778737e+01	8.498096e+01	2024	1	7	6
	381	381	95.250000	-5.250000	-7.146667e-05	1.009226e+05	1.774652e+00	5.197725e+00	1.474973e+04	1.475247e+04	1.471420e+04	8.791485e+01	8.640961e+01	2024	1	7	12
	379	384	94.750000	-6.000000	-7.107388e-05	1.009803e+05	1.774652e+00	5.908964e+00	1.479175e+04	1.479595e+04	1.474978e+04	8.974334e+01	8.873721e+01	2024	1	7	18
	379	382	94.750000	-5.500000	-7.407367e-05	1.010004e+05	1.774652e+00	6.294562e+00	1.479271e+04	1.479577e+04	1.475759e+04	8.753217e+01	8.590393e+01	2024	1	8	0
	376	387	94.000000	-6.750000	-6.422773e-05	1.010490e+05	1.774652e+00	5.472982e+00	1.483603e+04	1.483909e+04	1.480768e+04	8.739338e+01	8.583965e+01	2024	1	8	6
	368	383	92.000000	-5.750000	-5.487492e-05	1.008997e+05	1.091694e+00	7.041475e+00	1.472859e+04	1.473155e+04	1.469836e+04	8.213288e+01	8.099940e+01	2024	1	8	12
	372	387	93.000000	-6.750000	-5.474524e-05	1.008759e+05	1.774652e+00	8.191874e+00	1.469600e+04	1.470199e+04	1.464162e+04	8.896499e+01	8.757594e+01	2024	1	9	0
	373	388	93.250000	-7.000000	-5.514221e-05	1.008472e+05	1.774652e+00	7.786544e+00	1.468840e+04	1.469347e+04	1.465486e+04	8.866624e+01	8.630309e+01	2024	1	9	18
	364	387	91.000000	-6.750000	-7.344363e-05	1.006968e+05	1.091694e+00	8.344419e+00	1.457533e+04	1.458243e+04	1.451853e+04	9.039097e+01	8.511062e+01	2024	1	10	12
	372	396	93.000000	-9.000000	-2.322197e-04	1.008960e+05	1.292746e+00	9.338102e+00	1.472901e+04	1.473347e+04	1.466803e+04	8.984963e+01	8.545736e+01	2024	1	10	18
	361	392	90.250000	-8.000000	-7.264479e-05	1.007901e+05	1.412591e+00	9.389809e+00	1.466619e+04	1.467401e+04	1.460331e+04	8.470926e+01	8.058457e+01	2024	1	11	0
	371	398	92.750000	-9.500000	-2.176017e-04	1.008692e+05	9.712112e-01	9.021465e+00	1.471843e+04	1.472233e+04	1.464666e+04	9.262513e+01	8.547390e+01	2024	1	11	6
	371	400	92.750000	-10.000000	-2.129301e-04	1.006966e+05	1.413272e+00	8.429824e+00	1.458613e+04	1.459375e+04	1.450456e+04	8.791914e+01	8.342515e+01	2024	1	11	12
	369	400	92.250000	-10.000000	-1.750509e-04	1.008567e+05	1.132110e+00	8.915531e+00	1.472639e+04	1.473410e+04	1.464520e+04	8.872455e+01	8.779253e+01	2024	1	11	18
	369	400	92.250000	-10.000000	-1.999831e-04	1.007782e+05	1.132110e+00	8.803567e+00	1.464647e+04	1.465371e+04	1.455822e+04	8.793773e+01	8.623209e+01	2024	1	12	0
	370	398	92.500000	-9.500000	-1.823446e-04	1.008118e+05	9.712112e-01	9.804474e+00	1.469177e+04	1.469990e+04	1.458762e+04	8.950759e+01	8.606795e+01	2024	1	12	6
